CustomerID,Plan,AcquisitionSource,MRR,SignupDate,CancelDate,Status,TenureMonths,IsDiscount,LTV
CUST0751,Pro,Paid Ad,79,10/22/2022,,Active,26,0,2054
CUST0752,Basic,Paid Ad,29,3/2/2022,,Active,8,0,232
CUST0753,Basic,Paid Ad,29,10/30/2023,,Active,23,0,667
CUST0754,Pro,Paid Ad,79,2/8/2022,,Active,11,0,869
CUST0755,Pro,Free Trial,79,3/4/2023,,Active,11,1,869
CUST0756,Pro,Referral,79,2/7/2022,,Active,18,0,1422
CUST0757,Enterprise,Organic,199,5/23/2023,,Active,29,0,5771
CUST0758,Basic,Organic,29,10/24/2022,,Active,6,0,174
CUST0759,Pro,Free Trial,79,11/2/2022,,Active,9,1,711
CUST0760,Basic,Direct Sales,29,12/10/2022,6/2/2024,Churned,18,0,522
CUST0761,Basic,Direct Sales,29,6/21/2023,,Active,10,0,290
CUST0762,Basic,Organic,29,6/1/2023,,Active,12,0,348
CUST0763,Basic,Organic,29,4/26/2022,7/20/2023,Churned,15,0,435
CUST0764,Basic,Paid Ad,29,10/26/2023,4/23/2024,Churned,6,0,174
CUST0765,Pro,Paid Ad,79,1/15/2022,,Active,15,0,1185
CUST0766,Basic,Referral,29,8/5/2023,,Active,12,0,348
CUST0767,Pro,Organic,79,6/29/2022,,Active,26,0,2054
CUST0768,Basic,Organic,29,2/20/2023,,Active,22,0,638
CUST0769,Basic,Referral,29,12/2/2022,4/1/2023,Churned,4,0,116
CUST0770,Basic,Paid Ad,29,7/9/2022,,Active,21,0,609
CUST0771,Pro,Organic,79,11/28/2022,,Active,6,0,474
CUST0772,Pro,Organic,79,9/25/2022,,Active,20,0,1580
CUST0773,Enterprise,Paid Ad,199,10/1/2022,,Active,15,0,2985
CUST0774,Pro,Referral,79,8/20/2023,,Active,6,0,474
CUST0775,Basic,Referral,29,9/25/2022,,Active,28,0,812
CUST0776,Enterprise,Referral,199,8/30/2022,12/28/2022,Churned,4,0,796
CUST0777,Pro,Free Trial,79,4/22/2023,,Active,18,1,1422
CUST0778,Basic,Organic,29,12/4/2023,,Active,28,0,812
CUST0779,Pro,Paid Ad,79,11/15/2022,,Active,26,0,2054
CUST0780,Pro,Direct Sales,79,10/30/2022,,Active,13,0,1027
CUST0781,Basic,Organic,29,8/13/2022,,Active,21,0,609
CUST0782,Pro,Organic,79,6/6/2022,,Active,25,0,1975
CUST0783,Pro,Paid Ad,79,1/18/2023,,Active,23,0,1817
CUST0784,Pro,Organic,79,4/28/2023,,Active,27,0,2133
CUST0785,Pro,Paid Ad,79,8/12/2022,,Active,27,0,2133
CUST0786,Pro,Organic,79,9/3/2023,,Active,8,0,632
CUST0787,Pro,Free Trial,79,6/23/2023,,Active,28,1,2212
CUST0788,Basic,Organic,29,1/6/2023,5/6/2023,Churned,4,0,116
CUST0789,Basic,Referral,29,3/5/2022,,Active,22,0,638
CUST0790,Pro,Paid Ad,79,7/27/2022,,Active,10,0,790
CUST0791,Basic,Paid Ad,29,6/18/2022,11/10/2023,Churned,17,0,493
CUST0792,Pro,Paid Ad,79,3/29/2023,10/25/2023,Churned,7,0,553
CUST0793,Enterprise,Organic,199,8/21/2023,,Active,22,0,4378
CUST0794,Pro,Paid Ad,79,4/2/2023,,Active,20,0,1580
CUST0795,Basic,Referral,29,5/16/2022,,Active,20,0,580
CUST0796,Pro,Direct Sales,79,8/1/2023,10/24/2024,Churned,15,0,1185
CUST0797,Basic,Organic,29,11/20/2023,,Active,29,0,841
CUST0798,Pro,Referral,79,1/23/2022,,Active,6,0,474
CUST0799,Basic,Organic,29,8/12/2022,,Active,7,0,203
CUST0800,Basic,Free Trial,29,3/10/2023,6/8/2023,Churned,3,1,87
CUST0801,Basic,Paid Ad,29,7/9/2023,,Active,8,0,232
CUST0802,Basic,Paid Ad,29,4/29/2023,6/22/2024,Churned,14,0,406
CUST0803,Basic,Paid Ad,29,7/4/2022,,Active,30,0,870
CUST0804,Basic,Free Trial,29,10/19/2023,,Active,26,1,754
CUST0805,Basic,Paid Ad,29,3/7/2023,3/31/2024,Churned,13,0,377
CUST0806,Enterprise,Referral,199,4/5/2023,,Active,18,0,3582
CUST0807,Pro,Paid Ad,79,1/20/2023,7/13/2024,Churned,18,0,1422
CUST0808,Basic,Referral,29,5/17/2022,,Active,17,0,493
CUST0809,Enterprise,Referral,199,5/2/2022,,Active,23,0,4577
CUST0810,Pro,Referral,79,2/7/2023,,Active,29,0,2291
CUST0811,Basic,Organic,29,8/17/2022,,Active,30,0,870
CUST0812,Pro,Direct Sales,79,1/24/2022,,Active,20,0,1580
CUST0813,Basic,Referral,29,11/21/2023,,Active,19,0,551
CUST0814,Basic,Paid Ad,29,6/29/2023,2/24/2024,Churned,8,0,232
CUST0815,Basic,Paid Ad,29,9/11/2022,,Active,10,0,290
CUST0816,Pro,Paid Ad,79,10/10/2022,2/7/2023,Churned,4,0,316
CUST0817,Pro,Free Trial,79,2/2/2022,,Active,19,1,1501
CUST0818,Enterprise,Organic,199,9/22/2023,,Active,6,0,1194
CUST0819,Basic,Organic,29,9/4/2022,1/2/2023,Churned,4,0,116
CUST0820,Enterprise,Direct Sales,199,9/1/2023,10/31/2023,Churned,2,0,398
CUST0821,Pro,Free Trial,79,9/8/2022,,Active,18,1,1422
CUST0822,Pro,Referral,79,3/26/2023,10/22/2023,Churned,7,0,553
CUST0823,Basic,Free Trial,29,2/27/2022,12/24/2022,Churned,10,1,290
CUST0824,Basic,Free Trial,29,8/28/2022,,Active,29,1,841
CUST0825,Pro,Referral,79,8/13/2023,,Active,25,0,1975
CUST0826,Basic,Paid Ad,29,11/20/2023,,Active,13,0,377
CUST0827,Basic,Paid Ad,29,11/6/2022,,Active,27,0,783
CUST0828,Basic,Direct Sales,29,6/18/2023,4/13/2024,Churned,10,0,290
CUST0829,Pro,Paid Ad,79,10/9/2022,4/7/2023,Churned,6,0,474
CUST0830,Basic,Paid Ad,29,10/4/2023,,Active,23,0,667
CUST0831,Pro,Paid Ad,79,5/23/2023,5/17/2024,Churned,12,0,948
CUST0832,Enterprise,Paid Ad,199,10/21/2023,,Active,22,0,4378
CUST0833,Enterprise,Free Trial,199,11/23/2022,,Active,19,1,3781
CUST0834,Basic,Direct Sales,29,6/2/2022,11/29/2022,Churned,6,0,174
CUST0835,Basic,Free Trial,29,7/5/2023,,Active,13,1,377
CUST0836,Basic,Free Trial,29,11/4/2022,,Active,10,1,290
CUST0837,Enterprise,Free Trial,199,4/20/2023,,Active,23,1,4577
CUST0838,Pro,Paid Ad,79,2/27/2023,,Active,23,0,1817
CUST0839,Basic,Paid Ad,29,6/27/2023,2/22/2024,Churned,8,0,232
CUST0840,Basic,Referral,29,9/19/2022,12/18/2022,Churned,3,0,87
CUST0841,Basic,Direct Sales,29,4/6/2023,,Active,8,0,232
CUST0842,Pro,Free Trial,79,7/3/2023,,Active,12,1,948
CUST0843,Basic,Free Trial,29,2/22/2022,4/23/2022,Churned,2,1,58
CUST0844,Enterprise,Paid Ad,199,3/16/2022,,Active,30,0,5970
CUST0845,Pro,Free Trial,79,8/25/2023,,Active,23,1,1817
CUST0846,Basic,Paid Ad,29,8/11/2022,,Active,16,0,464
CUST0847,Basic,Organic,29,11/7/2022,,Active,6,0,174
CUST0848,Basic,Organic,29,8/5/2022,,Active,29,0,841
CUST0849,Basic,Organic,29,5/1/2022,,Active,30,0,870
CUST0850,Enterprise,Paid Ad,199,5/6/2023,,Active,28,0,5572
CUST0851,Enterprise,Paid Ad,199,9/11/2023,,Active,18,0,3582
CUST0852,Basic,Paid Ad,29,9/3/2022,,Active,30,0,870
CUST0853,Basic,Organic,29,10/17/2022,4/9/2024,Churned,18,0,522
CUST0854,Pro,Organic,79,10/27/2023,,Active,14,0,1106
CUST0855,Pro,Referral,79,1/4/2023,,Active,21,0,1659
CUST0856,Basic,Organic,29,4/23/2023,8/15/2024,Churned,16,0,464
CUST0857,Pro,Paid Ad,79,11/24/2022,,Active,17,0,1343
CUST0858,Basic,Direct Sales,29,11/17/2022,,Active,24,0,696
CUST0859,Basic,Referral,29,8/15/2022,,Active,6,0,174
CUST0860,Enterprise,Organic,199,9/25/2022,,Active,24,0,4776
CUST0861,Basic,Organic,29,8/17/2023,,Active,15,0,435
CUST0862,Basic,Organic,29,6/6/2022,2/1/2023,Churned,8,0,232
CUST0863,Pro,Organic,79,1/24/2023,,Active,13,0,1027
CUST0864,Pro,Direct Sales,79,5/27/2023,,Active,27,0,2133
CUST0865,Pro,Referral,79,12/12/2022,,Active,21,0,1659
CUST0866,Basic,Referral,29,10/20/2023,,Active,20,0,580
CUST0867,Pro,Paid Ad,79,6/22/2022,,Active,17,0,1343
CUST0868,Basic,Free Trial,29,6/23/2022,12/15/2023,Churned,18,1,522
CUST0869,Basic,Organic,29,5/16/2023,11/6/2024,Churned,18,0,522
CUST0870,Basic,Paid Ad,29,10/20/2023,,Active,22,0,638
CUST0871,Pro,Referral,79,2/4/2022,,Active,8,0,632
CUST0872,Pro,Organic,79,11/16/2023,12/16/2023,Churned,1,0,79
CUST0873,Basic,Paid Ad,29,2/27/2023,10/25/2023,Churned,8,0,232
CUST0874,Basic,Organic,29,3/11/2022,,Active,6,0,174
CUST0875,Pro,Organic,79,8/12/2022,,Active,17,0,1343
CUST0876,Pro,Organic,79,3/3/2022,,Active,27,0,2133
CUST0877,Basic,Organic,29,9/24/2023,,Active,27,0,783
CUST0878,Enterprise,Free Trial,199,5/15/2023,11/5/2024,Churned,18,1,3582
CUST0879,Enterprise,Paid Ad,199,7/19/2023,,Active,6,0,1194
CUST0880,Basic,Paid Ad,29,6/27/2023,,Active,23,0,667
CUST0881,Basic,Free Trial,29,10/21/2022,12/15/2023,Churned,14,1,406
CUST0882,Basic,Paid Ad,29,7/3/2022,10/31/2022,Churned,4,0,116
CUST0883,Basic,Paid Ad,29,6/21/2023,1/17/2024,Churned,7,0,203
CUST0884,Pro,Paid Ad,79,9/27/2023,,Active,17,0,1343
CUST0885,Basic,Paid Ad,29,10/1/2022,,Active,8,0,232
CUST0886,Basic,Free Trial,29,1/18/2023,,Active,20,1,580
CUST0887,Enterprise,Direct Sales,199,8/2/2023,,Active,28,0,5572
CUST0888,Pro,Paid Ad,79,8/20/2022,,Active,8,0,632
CUST0889,Pro,Paid Ad,79,11/1/2023,,Active,26,0,2054
CUST0890,Basic,Free Trial,29,2/2/2022,2/27/2023,Churned,13,1,377
CUST0891,Basic,Direct Sales,29,1/22/2023,,Active,7,0,203
CUST0892,Basic,Referral,29,10/15/2023,4/12/2024,Churned,6,0,174
CUST0893,Pro,Free Trial,79,3/26/2022,,Active,19,1,1501
CUST0894,Pro,Referral,79,10/23/2023,,Active,24,0,1896
CUST0895,Basic,Paid Ad,29,4/8/2022,,Active,7,0,203
CUST0896,Basic,Referral,29,8/24/2022,12/17/2023,Churned,16,0,464
CUST0897,Pro,Referral,79,10/5/2022,1/3/2023,Churned,3,0,237
CUST0898,Basic,Organic,29,12/2/2023,,Active,23,0,667
CUST0899,Pro,Organic,79,8/1/2023,,Active,11,0,869
CUST0900,Basic,Organic,29,11/19/2022,6/17/2023,Churned,7,0,203
CUST0901,Enterprise,Referral,199,8/25/2023,,Active,28,0,5572
CUST0902,Basic,Organic,29,2/12/2023,,Active,15,0,435
CUST0903,Basic,Free Trial,29,6/16/2022,,Active,24,1,696
CUST0904,Pro,Organic,79,2/3/2023,,Active,23,0,1817
CUST0905,Basic,Organic,29,12/6/2022,5/5/2023,Churned,5,0,145
CUST0906,Pro,Free Trial,79,12/7/2023,,Active,22,1,1738
CUST0907,Basic,Organic,29,12/21/2022,2/14/2024,Churned,14,0,406
CUST0908,Basic,Direct Sales,29,8/26/2022,,Active,16,0,464
CUST0909,Basic,Free Trial,29,9/12/2023,,Active,25,1,725
CUST0910,Pro,Paid Ad,79,2/11/2023,,Active,16,0,1264
CUST0911,Basic,Organic,29,1/31/2022,,Active,20,0,580
CUST0912,Pro,Free Trial,79,5/18/2023,11/8/2024,Churned,18,1,1422
CUST0913,Pro,Paid Ad,79,1/20/2023,,Active,27,0,2133
CUST0914,Basic,Direct Sales,29,8/23/2023,,Active,8,0,232
CUST0915,Pro,Organic,79,9/26/2023,,Active,13,0,1027
CUST0916,Enterprise,Referral,199,1/1/2024,9/27/2024,Churned,9,0,1791
CUST0917,Pro,Referral,79,6/7/2022,,Active,26,0,2054
CUST0918,Pro,Referral,79,6/7/2022,,Active,16,0,1264
CUST0919,Basic,Paid Ad,29,1/5/2023,2/4/2023,Churned,1,0,29
CUST0920,Enterprise,Organic,199,11/12/2022,,Active,30,0,5970
CUST0921,Basic,Paid Ad,29,10/4/2022,1/2/2023,Churned,3,0,87
CUST0922,Basic,Referral,29,7/11/2022,,Active,23,0,667
CUST0923,Enterprise,Organic,199,7/23/2023,,Active,9,0,1791
CUST0924,Basic,Organic,29,1/27/2022,7/21/2023,Churned,18,0,522
CUST0925,Enterprise,Referral,199,4/6/2022,,Active,16,0,3184
CUST0926,Basic,Free Trial,29,1/30/2023,3/25/2024,Churned,14,1,406
CUST0927,Enterprise,Free Trial,199,2/2/2023,,Active,29,1,5771
CUST0928,Enterprise,Organic,199,7/27/2023,,Active,13,0,2587
CUST0929,Pro,Paid Ad,79,8/9/2023,,Active,27,0,2133
CUST0930,Pro,Referral,79,1/25/2023,10/22/2023,Churned,9,0,711
CUST0931,Pro,Referral,79,11/5/2022,,Active,10,0,790
CUST0932,Basic,Paid Ad,29,3/6/2022,12/1/2022,Churned,9,0,261
CUST0933,Enterprise,Direct Sales,199,3/8/2023,,Active,8,0,1592
CUST0934,Basic,Organic,29,1/5/2023,9/2/2023,Churned,8,0,232
CUST0935,Basic,Referral,29,10/3/2023,,Active,25,0,725
CUST0936,Pro,Organic,79,7/20/2022,,Active,10,0,790
CUST0937,Pro,Free Trial,79,11/8/2022,12/3/2023,Churned,13,1,1027
CUST0938,Pro,Paid Ad,79,12/7/2022,,Active,18,0,1422
CUST0939,Pro,Paid Ad,79,12/4/2022,,Active,19,0,1501
CUST0940,Basic,Referral,29,10/29/2023,,Active,10,0,290
CUST0941,Pro,Free Trial,79,11/4/2022,,Active,28,1,2212
CUST0942,Pro,Free Trial,79,7/25/2022,,Active,11,1,869
CUST0943,Basic,Paid Ad,29,2/12/2023,,Active,15,0,435
CUST0944,Basic,Organic,29,12/13/2023,,Active,24,0,696
CUST0945,Pro,Direct Sales,79,9/6/2022,,Active,14,0,1106
CUST0946,Basic,Paid Ad,29,2/7/2023,9/5/2023,Churned,7,0,203
CUST0947,Pro,Organic,79,8/30/2023,,Active,11,0,869
CUST0948,Pro,Referral,79,11/30/2023,,Active,6,0,474
CUST0949,Pro,Organic,79,4/18/2023,,Active,12,0,948
CUST0950,Basic,Free Trial,29,3/25/2023,,Active,28,1,812
CUST0951,Pro,Organic,79,3/12/2022,,Active,19,0,1501
CUST0952,Pro,Organic,79,11/21/2023,,Active,26,0,2054
CUST0953,Pro,Organic,79,11/7/2022,4/6/2023,Churned,5,0,395
CUST0954,Enterprise,Paid Ad,199,3/10/2023,,Active,8,0,1592
CUST0955,Basic,Organic,29,4/5/2023,,Active,21,0,609
CUST0956,Basic,Free Trial,29,8/20/2023,,Active,22,1,638
CUST0957,Enterprise,Paid Ad,199,12/10/2023,,Active,7,0,1393
CUST0958,Basic,Referral,29,1/4/2023,,Active,23,0,667
CUST0959,Enterprise,Referral,199,9/1/2023,,Active,8,0,1592
CUST0960,Basic,Paid Ad,29,4/22/2022,,Active,27,0,783
CUST0961,Pro,Organic,79,11/12/2023,,Active,26,0,2054
CUST0962,Pro,Paid Ad,79,9/20/2023,10/14/2024,Churned,13,0,1027
CUST0963,Pro,Organic,79,12/6/2022,,Active,19,0,1501
CUST0964,Pro,Paid Ad,79,4/19/2022,1/14/2023,Churned,9,0,711
CUST0965,Pro,Organic,79,8/16/2022,,Active,22,0,1738
CUST0966,Pro,Referral,79,7/26/2023,,Active,24,0,1896
CUST0967,Pro,Referral,79,8/15/2022,,Active,18,0,1422
CUST0968,Pro,Free Trial,79,4/20/2023,,Active,24,1,1896
CUST0969,Basic,Free Trial,29,12/9/2023,,Active,17,1,493
CUST0970,Basic,Organic,29,1/26/2022,,Active,15,0,435
CUST0971,Basic,Paid Ad,29,3/2/2023,,Active,8,0,232
CUST0972,Pro,Referral,79,4/29/2022,,Active,29,0,2291
CUST0973,Pro,Paid Ad,79,5/26/2022,,Active,16,0,1264
CUST0974,Basic,Organic,29,4/12/2023,,Active,22,0,638
CUST0975,Basic,Paid Ad,29,5/10/2023,9/7/2023,Churned,4,0,116
CUST0976,Basic,Organic,29,3/25/2023,,Active,20,0,580
CUST0977,Pro,Referral,79,11/23/2022,1/22/2023,Churned,2,0,158
CUST0978,Enterprise,Direct Sales,199,12/29/2023,,Active,16,0,3184
CUST0979,Pro,Paid Ad,79,10/26/2023,4/23/2024,Churned,6,0,474
CUST0980,Pro,Free Trial,79,9/7/2022,,Active,23,1,1817
CUST0981,Basic,Paid Ad,29,6/13/2022,8/7/2023,Churned,14,0,406
CUST0982,Pro,Paid Ad,79,4/19/2023,5/13/2024,Churned,13,0,1027
CUST0983,Pro,Referral,79,10/7/2023,11/30/2024,Churned,14,0,1106
CUST0984,Basic,Paid Ad,29,2/10/2023,9/8/2023,Churned,7,0,203
CUST0985,Basic,Organic,29,4/6/2023,,Active,18,0,522
CUST0986,Basic,Free Trial,29,1/5/2022,,Active,12,1,348
CUST0987,Basic,Paid Ad,29,10/13/2022,,Active,8,0,232
CUST0988,Basic,Direct Sales,29,8/15/2023,2/5/2025,Churned,18,0,522
CUST0989,Basic,Paid Ad,29,7/11/2022,2/6/2023,Churned,7,0,203
CUST0990,Enterprise,Free Trial,199,4/14/2023,,Active,27,1,5373
CUST0991,Basic,Free Trial,29,5/17/2023,,Active,26,1,754
CUST0992,Basic,Paid Ad,29,11/17/2022,,Active,25,0,725
CUST0993,Basic,Organic,29,2/6/2023,,Active,17,0,493
CUST0994,Pro,Paid Ad,79,12/27/2022,,Active,25,0,1975
CUST0995,Basic,Referral,29,6/26/2022,,Active,28,0,812
CUST0996,Pro,Organic,79,11/1/2022,,Active,24,0,1896
CUST0997,Pro,Organic,79,3/28/2022,,Active,16,0,1264
CUST0998,Pro,Referral,79,5/1/2022,8/29/2022,Churned,4,0,316
CUST0999,Enterprise,Organic,199,7/7/2022,,Active,10,0,1990
CUST1000,Basic,Organic,29,6/8/2023,11/5/2023,Churned,5,0,145
CUST1001,Basic,Organic,29,8/12/2023,2/8/2024,Churned,6,0,174
CUST1002,Enterprise,Organic,199,5/14/2023,,Active,28,0,5572
CUST1003,Basic,Free Trial,29,10/23/2023,,Active,11,1,319
CUST1004,Basic,Free Trial,29,7/23/2023,5/18/2024,Churned,10,1,290
CUST1005,Basic,Paid Ad,29,5/24/2022,8/17/2023,Churned,15,0,435
CUST1006,Basic,Organic,29,9/27/2023,9/21/2024,Churned,12,0,348
CUST1007,Enterprise,Organic,199,1/10/2022,,Active,12,0,2388
CUST1008,Pro,Paid Ad,79,1/29/2023,,Active,22,0,1738
CUST1009,Basic,Free Trial,29,10/31/2023,,Active,27,1,783
CUST1010,Basic,Referral,29,5/19/2023,,Active,20,0,580
CUST1011,Enterprise,Referral,199,5/16/2023,,Active,24,0,4776
CUST1012,Enterprise,Organic,199,2/1/2022,,Active,13,0,2587
CUST1013,Basic,Organic,29,10/27/2022,6/24/2023,Churned,8,0,232
CUST1014,Pro,Direct Sales,79,7/5/2023,,Active,30,0,2370
CUST1015,Basic,Referral,29,4/14/2023,,Active,30,0,870
CUST1016,Basic,Referral,29,5/23/2023,,Active,9,0,261
CUST1017,Basic,Direct Sales,29,8/10/2023,1/31/2025,Churned,18,0,522
CUST1018,Pro,Paid Ad,79,1/11/2023,,Active,30,0,2370
CUST1019,Basic,Organic,29,2/12/2022,,Active,20,0,580
CUST1020,Basic,Organic,29,7/14/2023,9/6/2024,Churned,14,0,406
CUST1021,Enterprise,Referral,199,4/15/2022,,Active,26,0,5174
CUST1022,Pro,Organic,79,9/11/2022,,Active,7,0,553
CUST1023,Enterprise,Referral,199,4/6/2023,,Active,8,0,1592
CUST1024,Basic,Referral,29,3/26/2023,,Active,9,0,261
CUST1025,Pro,Organic,79,8/31/2022,8/26/2023,Churned,12,0,948
CUST1026,Basic,Paid Ad,29,12/29/2023,,Active,19,0,551
CUST1027,Basic,Direct Sales,29,6/19/2022,,Active,12,0,348
CUST1028,Pro,Referral,79,7/31/2022,,Active,24,0,1896
CUST1029,Basic,Paid Ad,29,12/26/2022,,Active,25,0,725
CUST1030,Pro,Paid Ad,79,7/6/2023,5/1/2024,Churned,10,0,790
CUST1031,Basic,Paid Ad,29,10/24/2022,,Active,22,0,638
CUST1032,Pro,Paid Ad,79,11/27/2023,,Active,10,0,790
CUST1033,Basic,Free Trial,29,2/26/2023,,Active,14,1,406
CUST1034,Basic,Organic,29,11/3/2023,4/1/2024,Churned,5,0,145
CUST1035,Basic,Paid Ad,29,9/13/2022,8/9/2023,Churned,11,0,319
CUST1036,Pro,Paid Ad,79,9/11/2022,,Active,27,0,2133
CUST1037,Basic,Free Trial,29,2/7/2023,,Active,24,1,696
CUST1038,Enterprise,Free Trial,199,10/10/2023,,Active,19,1,3781
CUST1039,Basic,Paid Ad,29,1/20/2023,,Active,26,0,754
CUST1040,Enterprise,Free Trial,199,4/6/2022,,Active,29,1,5771
CUST1041,Basic,Organic,29,10/12/2022,,Active,17,0,493
CUST1042,Basic,Direct Sales,29,4/11/2023,,Active,16,0,464
CUST1043,Pro,Paid Ad,79,8/19/2023,11/17/2023,Churned,3,0,237
CUST1044,Basic,Referral,29,4/15/2023,,Active,28,0,812
CUST1045,Pro,Paid Ad,79,1/2/2023,,Active,23,0,1817
CUST1046,Pro,Direct Sales,79,2/12/2023,4/7/2024,Churned,14,0,1106
CUST1047,Basic,Paid Ad,29,8/5/2022,,Active,16,0,464
CUST1048,Basic,Free Trial,29,10/18/2022,3/17/2023,Churned,5,1,145
CUST1049,Pro,Referral,79,8/3/2023,,Active,16,0,1264
CUST1050,Pro,Paid Ad,79,11/30/2023,,Active,7,0,553
CUST1051,Enterprise,Paid Ad,199,4/12/2022,,Active,20,0,3980
CUST1052,Basic,Referral,29,1/17/2022,7/16/2022,Churned,6,0,174
CUST1053,Pro,Paid Ad,79,3/28/2023,,Active,19,0,1501
CUST1054,Enterprise,Direct Sales,199,7/27/2022,,Active,10,0,1990
CUST1055,Basic,Direct Sales,29,10/28/2023,7/24/2024,Churned,9,0,261
CUST1056,Basic,Organic,29,4/6/2022,,Active,14,0,406
CUST1057,Basic,Free Trial,29,3/26/2022,9/22/2022,Churned,6,1,174
CUST1058,Pro,Organic,79,2/23/2022,,Active,15,0,1185
CUST1059,Basic,Referral,29,12/18/2023,,Active,19,0,551
CUST1060,Basic,Free Trial,29,11/3/2023,3/2/2024,Churned,4,1,116
CUST1061,Pro,Paid Ad,79,1/2/2022,4/2/2022,Churned,3,0,237
CUST1062,Enterprise,Paid Ad,199,5/16/2022,,Active,22,0,4378
CUST1063,Enterprise,Referral,199,11/28/2023,,Active,6,0,1194
CUST1064,Pro,Organic,79,12/14/2023,,Active,9,0,711
CUST1065,Enterprise,Paid Ad,199,3/9/2023,,Active,21,0,4179
CUST1066,Basic,Organic,29,3/14/2022,6/12/2022,Churned,3,0,87
CUST1067,Pro,Paid Ad,79,4/15/2022,4/10/2023,Churned,12,0,948
CUST1068,Pro,Free Trial,79,11/3/2022,4/2/2023,Churned,5,1,395
CUST1069,Basic,Referral,29,10/19/2023,,Active,10,0,290
CUST1070,Basic,Free Trial,29,3/12/2022,,Active,6,1,174
CUST1071,Pro,Paid Ad,79,9/17/2023,,Active,20,0,1580
CUST1072,Pro,Paid Ad,79,12/26/2022,,Active,26,0,2054
CUST1073,Basic,Free Trial,29,6/5/2022,,Active,25,1,725
CUST1074,Basic,Paid Ad,29,12/5/2023,,Active,12,0,348
CUST1075,Basic,Free Trial,29,3/30/2022,,Active,10,1,290
CUST1076,Basic,Organic,29,5/7/2022,,Active,18,0,522
CUST1077,Pro,Free Trial,79,12/26/2022,,Active,16,1,1264
CUST1078,Basic,Organic,29,5/24/2022,8/22/2022,Churned,3,0,87
CUST1079,Basic,Paid Ad,29,9/12/2022,,Active,25,0,725
CUST1080,Basic,Referral,29,9/15/2023,10/15/2023,Churned,1,0,29
CUST1081,Pro,Referral,79,11/6/2023,,Active,12,0,948
CUST1082,Basic,Free Trial,29,6/15/2023,,Active,12,1,348
CUST1083,Basic,Direct Sales,29,2/6/2023,4/7/2023,Churned,2,0,58
CUST1084,Pro,Organic,79,9/3/2022,,Active,9,0,711
CUST1085,Pro,Paid Ad,79,9/4/2022,,Active,25,0,1975
CUST1086,Pro,Organic,79,3/14/2022,,Active,6,0,474
CUST1087,Basic,Free Trial,29,1/5/2023,,Active,10,1,290
CUST1088,Basic,Free Trial,29,2/1/2023,,Active,24,1,696
CUST1089,Basic,Referral,29,3/7/2023,9/3/2023,Churned,6,0,174
CUST1090,Pro,Paid Ad,79,4/28/2023,,Active,30,0,2370
CUST1091,Basic,Organic,29,3/16/2022,6/14/2022,Churned,3,0,87
CUST1092,Basic,Paid Ad,29,1/15/2022,3/16/2022,Churned,2,0,58
CUST1093,Pro,Direct Sales,79,3/3/2022,,Active,18,0,1422
CUST1094,Enterprise,Free Trial,199,6/3/2023,,Active,28,1,5572
CUST1095,Pro,Referral,79,5/29/2023,,Active,19,0,1501
CUST1096,Basic,Direct Sales,29,12/20/2023,,Active,26,0,754
CUST1097,Pro,Referral,79,7/4/2023,,Active,10,0,790
CUST1098,Basic,Paid Ad,29,10/12/2022,1/10/2023,Churned,3,0,87
CUST1099,Basic,Free Trial,29,6/8/2023,,Active,10,1,290
CUST1100,Pro,Paid Ad,79,7/4/2023,,Active,24,0,1896
CUST1101,Enterprise,Organic,199,10/12/2023,,Active,26,0,5174
CUST1102,Basic,Organic,29,11/29/2023,,Active,15,0,435
CUST1103,Pro,Direct Sales,79,12/17/2023,,Active,13,0,1027
CUST1104,Basic,Free Trial,29,3/1/2022,4/25/2023,Churned,14,1,406
CUST1105,Basic,Direct Sales,29,4/29/2022,,Active,25,0,725
CUST1106,Pro,Free Trial,79,2/26/2022,,Active,29,1,2291
CUST1107,Basic,Direct Sales,29,11/5/2023,,Active,9,0,261
CUST1108,Pro,Paid Ad,79,1/13/2022,,Active,28,0,2212
CUST1109,Pro,Organic,79,1/12/2022,1/7/2023,Churned,12,0,948
CUST1110,Enterprise,Organic,199,6/20/2023,,Active,29,0,5771
CUST1111,Pro,Paid Ad,79,9/23/2022,2/20/2023,Churned,5,0,395
CUST1112,Basic,Organic,29,10/3/2022,,Active,9,0,261
CUST1113,Basic,Paid Ad,29,1/31/2022,3/27/2023,Churned,14,0,406
CUST1114,Basic,Referral,29,10/6/2022,,Active,14,0,406
CUST1115,Basic,Organic,29,12/31/2023,,Active,26,0,754
CUST1116,Pro,Organic,79,3/20/2022,,Active,22,0,1738
CUST1117,Enterprise,Free Trial,199,1/4/2023,7/3/2023,Churned,6,1,1194
CUST1118,Pro,Referral,79,1/12/2023,5/12/2023,Churned,4,0,316
CUST1119,Enterprise,Organic,199,8/11/2023,,Active,9,0,1791
CUST1120,Basic,Organic,29,8/22/2022,,Active,6,0,174
CUST1121,Pro,Organic,79,2/15/2022,,Active,6,0,474
CUST1122,Pro,Direct Sales,79,9/8/2022,9/3/2023,Churned,12,0,948
CUST1123,Enterprise,Paid Ad,199,1/28/2023,,Active,11,0,2189
CUST1124,Basic,Free Trial,29,2/6/2022,,Active,28,1,812
CUST1125,Pro,Organic,79,11/3/2023,,Active,16,0,1264
CUST1126,Basic,Direct Sales,29,9/12/2022,,Active,29,0,841
